fundType,companyName,fundName,registeredAt,expiredAt,settlementMonth,manager,support,purpose,industry,baseRate,totalAmount
투자조합,에이벤처스,에이벤처스 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,오픈워터인베스트먼트,오픈워터인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,동훈인베스트먼트,동훈인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,15000000000
투자조합,스톤브릿지벤처스,스톤브릿지벤처스 모태자조합 제7호,,,12,,모태펀드,,,,126500000000
투자조합,린드먼아시아인베스트먼트,린드먼아시아인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,50100000000
투자조합,에스비아이인베스트먼트,에스비아이인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,53000000000
투자조합,제이비인베스트먼트,제이비인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,50000000000
투자조합,에이치비인베스트먼트,에이치비인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,40000000000
투자조합,코리아에셋투자증권,코리아에셋투자증권 모태자조합 제2호,,,12,,모태펀드,,,,30000000000
투자조합,이앤벤처파트너스,이앤벤처파트너스 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,마그나인베스트먼트,마그나인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,25000000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,15000000000
투자조합,대성창업투자,대성창업투자 모태자조합 제16호,,,12,,모태펀드,,,,15000000000
투자조합,디쓰리쥬빌리파트너스,디쓰리쥬빌리파트너스 모태자조합 제2호,,,12,,모태펀드,,,,30850000000
투자조합,비하이인베스트먼트,비하이인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,15000000000
투자조합,대교인베스트먼트,대교인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,22000000000
투자조합,나우아이비캐피탈,나우아이비캐피탈 모태자조합 제4호,,,12,,모태펀드,,,,100000000000
투자조합,수인베스트먼트캐피탈,수인베스트먼트캐피탈 모태자조합 제2호,,,12,,모태펀드,,,,60000000000
투자조합,삼호그린인베스트먼트,삼호그린인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,50530000000
투자조합,얼머스인베스트먼트,얼머스인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,30000000000
투자조합,대덕벤처파트너스,대덕벤처파트너스 모태자조합 제4호,,,12,,모태펀드,,,,23000000000
투자조합,보광인베스트먼트,보광인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,15000000000
투자조합,피앤아이인베스트먼트,피앤아이인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,10800000000
투자조합,일신창업투자,일신창업투자 모태자조합 제7호,,,12,,모태펀드,,,,22000000000
투자조합,마이다스동아인베스트먼트,마이다스동아인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,11500000000
투자조합,대교인베스트먼트,대교인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,20005000000
투자조합,에스투엘파트너스,에스투엘파트너스 모태자조합 제1호,,,12,,모태펀드,,,,11000000000
투자조합,이앤벤처파트너스,이앤벤처파트너스 모태자조합 제3호,,,12,,모태펀드,,,,13000000000
투자조합,아이엠투자파트너스,아이엠투자파트너스 모태자조합 제2호,,,12,,모태펀드,,,,15000000000
투자조합,캐피탈원,캐피탈원 모태자조합 제7호,,,12,,모태펀드,,,,14500000000
투자조합,에스비브이에이,에스비브이에이 모태자조합 제7호,,,12,,모태펀드,,,,341020000000
투자조합,연세대학교기술지주,연세대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,3500000000
투자조합,대경지역대학공동기술지주,대경지역대학공동기술지주 모태자조합 제1호,,,12,,모태펀드,,,,5050000000
투자조합,부산대학교기술지주,부산대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,4200000000
투자조합,에트리홀딩스,에트리홀딩스 모태자조합 제1호,,,12,,모태펀드,,,,9000000000
투자조합,한국과학기술지주,한국과학기술지주 모태자조합 제1호,,,12,,모태펀드,,,,11300000000
투자조합,서울대학교기술지주,서울대학교기술지주 모태자조합 제3호,,,12,,모태펀드,,,,9000000000
투자조합,고려대학교기술지주,고려대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,5000000000
투자조합,케이제이앤투자파트너스,케이제이앤투자파트너스 모태자조합 제1호,,,12,,모태펀드,,,,30000000000
투자조합,미시간벤처캐피탈,미시간벤처캐피탈 모태자조합 제11호,,,12,,모태펀드,,,,19000000000
투자조합,보광인베스트먼트,보광인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,15000000000
투자조합,엔벤처스,엔벤처스 모태자조합 제1호,,,12,,모태펀드,,,,27500000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제10호,,,12,,모태펀드,,,,30000000000
투자조합,쏠레어파트너스,쏠레어파트너스 모태자조합 제2호,,,12,,모태펀드,,,,19300000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제14호,,,12,,모태펀드,,,,15000000000
투자조합,아이디벤처스,아이디벤처스 모태자조합 제7호,,,12,,모태펀드,,,,30000000000
투자조합,피앤피인베스트먼트,피앤피인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,17000000000
투자조합,포항공과대학교기술지주,포항공과대학교기술지주 모태자조합 제2호,,,12,,모태펀드,,,,5000000000
투자조합,미래과학기술지주,미래과학기술지주 모태자조합 제2호,,,12,,모태펀드,,,,7000000000
투자조합,대경지역대학공동기술지주,대경지역대학공동기술지주 모태자조합 제2호,,,12,,모태펀드,,,,4300000000
투자조합,엠와이소셜컴퍼니,엠와이소셜컴퍼니 모태자조합 제1호,,,12,,모태펀드,,,,2000000000
투자조합,컴퍼니케이파트너스,컴퍼니케이파트너스 모태자조합 제10호,,,12,,모태펀드,,,,127000000000
투자조합,캡스톤파트너스,캡스톤파트너스 모태자조합 제7호,,,12,,모태펀드,,,,7200000000
투자조합,라구나인베스트먼트,라구나인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,12300000000
투자조합,마이다스동아인베스트먼트,마이다스동아인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,20000000000
투자조합,아이디벤처스,아이디벤처스 모태자조합 제8호,,,12,,모태펀드,,,,15000000000
투자조합,원익투자파트너스,원익투자파트너스 모태자조합 제6호,,,12,,모태펀드,,,,31000000000
투자조합,케이티인베스트먼트,케이티인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,17000000000
투자조합,대성창업투자,대성창업투자 모태자조합 제17호,,,12,,모태펀드,,,,10000000000
투자조합,다올프라이빗에쿼티 주식회사,다올프라이빗에쿼티 주식회사 모태자조합 제1호,,,12,,모태펀드,,,,111000000000
투자조합,마젤란기술투자,마젤란기술투자 모태자조합 제5호,,,12,,모태펀드,,,,30000000000
투자조합,위벤처스,위벤처스 모태자조합 제1호,,,12,,모태펀드,,,,16000000000
투자조합,케이앤투자파트너스,케이앤투자파트너스 모태자조합 제8호,,,12,,모태펀드,,,,16100000000
투자조합,로이투자파트너스,로이투자파트너스 모태자조합 제6호,,,12,,모태펀드,,,,10000000000
투자조합,로이투자파트너스,로이투자파트너스 모태자조합 제7호,,,12,,모태펀드,,,,10000000000
투자조합,나이스투자파트너스,나이스투자파트너스 모태자조합 제1호,,,12,,모태펀드,,,,22000000000
투자조합,한화투자증권,한화투자증권 모태자조합 제8호,,,12,,모태펀드,,,,21700000000
투자조합,스톤브릿지벤처스,스톤브릿지벤처스 모태자조합 제8호,,,12,,모태펀드,,,,76500000000
투자조합,유티씨인베스트먼트,유티씨인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,50800000000
투자조합,퀀텀벤처스코리아,퀀텀벤처스코리아 모태자조합 제2호,,,12,,모태펀드,,,,49700000000
투자조합,이에스인베스터,이에스인베스터 모태자조합 제5호,,,12,,모태펀드,,,,15000000000
투자조합,숭실대학교기술지주,숭실대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,1700000000
투자조합,전남대학교기술지주회사,전남대학교기술지주회사 모태자조합 제2호,,,12,,모태펀드,,,,4000000000
투자조합,벤처박스,벤처박스 모태자조합 제1호,,,12,,모태펀드,,,,1002000000
투자조합,한양대학교기술지주회사,한양대학교기술지주회사 모태자조합 제2호,,,12,,모태펀드,,,,1000000000
투자조합,유안타인베스트먼트,유안타인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,125000000000
투자조합,이앤인베스트먼트,이앤인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,21500000000
투자조합,포스코기술투자,포스코기술투자 모태자조합 제11호,,,12,,모태펀드,,,,26000000000
투자조합,더웰스인베스트먼트,더웰스인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,25000000000
투자조합,알바트로스인베스트먼트,알바트로스인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,14000000000
투자조합,메이플투자파트너스,메이플투자파트너스 모태자조합 제5호,,,12,,모태펀드,,,,20500000000
투자조합,케이브릿지인베스트먼트,케이브릿지인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,21720000000
투자조합,NBH캐피탈,NBH캐피탈 모태자조합 제2호,,,12,,모태펀드,,,,12200000000
투자조합,라이트하우스컴바인인베스트,라이트하우스컴바인인베스트 모태자조합 제2호,,,12,,모태펀드,,,,10200000000
투자조합,패스파인더에이치,패스파인더에이치 모태자조합 제4호,,,12,,모태펀드,,,,17000000000
투자조합,센트럴투자파트너스,센트럴투자파트너스 모태자조합 제4호,,,12,,모태펀드,,,,40000000000
투자조합,코나벤처파트너스,코나벤처파트너스 모태자조합 제3호,,,12,,모태펀드,,,,30000000000
투자조합,라구나인베스트먼트,라구나인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,15860000000
투자조합,넥스트지인베스트먼트,넥스트지인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,30000000000
투자조합,가이아벤처파트너스,가이아벤처파트너스 모태자조합 제5호,,,12,,모태펀드,,,,20000000000
투자조합,이수창업투자,이수창업투자 모태자조합 제9호,,,12,,모태펀드,,,,21500000000
투자조합,마이다스동아인베스트먼트,마이다스동아인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,15000000000
투자조합,이크럭스벤처파트너스,이크럭스벤처파트너스 모태자조합 제1호,,,12,,모태펀드,,,,11650000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제11호,,,12,,모태펀드,,,,26000000000
투자조합,씨제이인베스트먼트,씨제이인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,18600000000
투자조합,이수창업투자,이수창업투자 모태자조합 제10호,,,12,,모태펀드,,,,15200000000
투자조합,코오롱인베스트먼트,코오롱인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,67500000000
투자조합,마이스터프라이빗에쿼티,마이스터프라이빗에쿼티 모태자조합 제1호,,,12,,모태펀드,,,,10000000000
투자조합,케이씨벤처스,케이씨벤처스 모태자조합 제1호,,,12,,모태펀드,,,,16400000000
투자조합,미시간벤처캐피탈,미시간벤처캐피탈 모태자조합 제12호,,,12,,모태펀드,,,,30000000000
투자조합,린드먼아시아인베스트먼트,린드먼아시아인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,80100000000
투자조합,에이비즈파트너스,에이비즈파트너스 모태자조합 제1호,,,12,,모태펀드,,,,100000000000
투자조합,티에스인베스트먼트,티에스인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,119300000000
투자조합,하나벤처스,하나벤처스 모태자조합 제1호,,,12,,모태펀드,,,,65000000000
투자조합,메티스톤에퀴티파트너스,메티스톤에퀴티파트너스 모태자조합 제1호,,,12,,모태펀드,,,,91500000000
투자조합,임팩트스퀘어,임팩트스퀘어 모태자조합 제1호,,,12,,모태펀드,,,,5800000000
투자조합,쿨리지코너인베스트먼트,쿨리지코너인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,10000000000
투자조합,비하이인베스트먼트,비하이인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,30000000000
투자조합,우리벤처파트너스,우리벤처파트너스 모태자조합 제9호,,,12,,모태펀드,,,,281000000000
투자조합,케이비인베스트먼트,케이비인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,200000000000
투자조합,에이벤처스,에이벤처스 모태자조합 제2호,,,12,,모태펀드,,,,30000000000
투자조합,에프엠씨인베스트먼트,에프엠씨인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,13500000000
투자조합,비엔케이벤처투자,비엔케이벤처투자 모태자조합 제3호,,,12,,모태펀드,,,,16540000000
투자조합,어니스트벤처스,어니스트벤처스 모태자조합 제4호,,,12,,모태펀드,,,,20000000000
투자조합,데브시스터즈벤처스,데브시스터즈벤처스 모태자조합 제5호,,,12,,모태펀드,,,,20000000000
투자조합,비에스케이인베스트먼트,비에스케이인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,33400000000
투자조합,케이티인베스트먼트,케이티인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,24000000000
투자조합,제이비인베스트먼트,제이비인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,20000000000
투자조합,인비저닝파트너스,인비저닝파트너스 모태자조합 제2호,,,12,,모태펀드,,,,15800000000
투자조합,케이앤투자파트너스,케이앤투자파트너스 모태자조합 제9호,,,12,,모태펀드,,,,15500000000
투자조합,인사이트에퀴티파트너스,인사이트에퀴티파트너스 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,비에이파트너스,비에이파트너스 모태자조합 제3호,,,12,,모태펀드,,,,20000000000
투자조합,위벤처스,위벤처스 모태자조합 제2호,,,12,,모태펀드,,,,57800000000
투자조합,인라이트벤처스,인라이트벤처스 모태자조합 제3호,,,12,,모태펀드,,,,22000000000
투자조합,티비티,티비티 모태자조합 제1호,,,12,,모태펀드,,,,33000000000
투자조합,티인베스트먼트,티인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,37100000000
투자조합,엘에스케이인베스트먼트,엘에스케이인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,55000000000
투자조합,제이비인베스트먼트,제이비인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,25000000000
투자조합,에스제이투자파트너스,에스제이투자파트너스 모태자조합 제7호,,,12,,모태펀드,,,,75000000000
투자조합,인터베스트,인터베스트 모태자조합 제10호,,,12,,모태펀드,,,,38000000000
투자조합,키움인베스트먼트,키움인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,30000000000
투자조합,디티앤인베스트먼트,디티앤인베스트먼트 모태자조합 제6호,,,12,,모태펀드,,,,54850000000
투자조합,마그나인베스트먼트,마그나인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,25000000000
투자조합,에스엘인베스트먼트,에스엘인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,75000000000
투자조합,미래에셋벤처투자,미래에셋벤처투자 모태자조합 제10호,,,12,,모태펀드,,,,80100000000
투자조합,스톤브릿지벤처스,스톤브릿지벤처스 모태자조합 제9호,,,12,,모태펀드,,,,146000000000
투자조합,스틱벤처스,스틱벤처스 모태자조합 제8호,,,12,,모태펀드,,,,102500000000
투자조합,프리미어파트너스,프리미어파트너스 모태자조합 제8호,,,12,,모태펀드,,,,90000000000
투자조합,한국투자파트너스,한국투자파트너스 모태자조합 제14호,,,12,,모태펀드,,,,350000000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제15호,,,12,,모태펀드,,,,20000000000
투자조합,비엔케이벤처투자,비엔케이벤처투자 모태자조합 제4호,,,12,,모태펀드,,,,15400000000
투자조합,미래과학기술지주,미래과학기술지주 모태자조합 제3호,,,12,,모태펀드,,,,6000000000
투자조합,카이스트청년창업투자지주,카이스트청년창업투자지주 모태자조합 제1호,,,12,,모태펀드,,,,5000000000
투자조합,부산지역대학연합기술지주,부산지역대학연합기술지주 모태자조합 제3호,,,12,,모태펀드,,,,5000000000
투자조합,포항공과대학교기술지주,포항공과대학교기술지주 모태자조합 제3호,,,12,,모태펀드,,,,7500000000
투자조합,충남대학교기술지주,충남대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,3000000000
투자조합,뉴패러다임인베스트먼트,뉴패러다임인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,6000000000
투자조합,씨엔티테크,씨엔티테크 모태자조합 제1호,,,12,,모태펀드,,,,3400000000
투자조합,인포뱅크,인포뱅크 모태자조합 제1호,,,12,,모태펀드,,,,6000000000
투자조합,퓨처플레이,퓨처플레이 모태자조합 제1호,,,12,,모태펀드,,,,5500000000
투자조합,제피러스랩,제피러스랩 모태자조합 제1호,,,12,,모태펀드,,,,5400000000
투자조합,울산창조경제혁신센터,울산창조경제혁신센터 모태자조합 제1호,,,12,,모태펀드,,,,4000000000
투자조합,시리즈벤처스,시리즈벤처스 모태자조합 제1호,,,12,,모태펀드,,,,5010000000
투자조합,로우파트너스,로우파트너스 모태자조합 제1호,,,12,,모태펀드,,,,1530000000
투자조합,국민대학교기술지주,국민대학교기술지주 모태자조합 제1호,,,12,,모태펀드,,,,2040000000
투자조합,카이스트청년창업투자지주,카이스트청년창업투자지주 모태자조합 제2호,,,12,,모태펀드,,,,3000000000
투자조합,미래과학기술지주,미래과학기술지주 모태자조합 제4호,,,12,,모태펀드,,,,5000000000
투자조합,포항공과대학교기술지주,포항공과대학교기술지주 모태자조합 제4호,,,12,,모태펀드,,,,4000000000
투자조합,벤처박스,벤처박스 모태자조합 제2호,,,12,,모태펀드,,,,1002000000
투자조합,연세대학교기술지주,연세대학교기술지주 모태자조합 제3호,,,12,,모태펀드,,,,5000000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제22호,,,12,,모태펀드,,,,51000000000
투자조합,서울대학교기술지주,서울대학교기술지주 모태자조합 제4호,,,12,,모태펀드,,,,9000000000
투자조합,스마일게이트인베스트먼트,스마일게이트인베스트먼트 모태자조합 제16호,,,12,,모태펀드,,,,48750000000
투자조합,인라이트벤처스,인라이트벤처스 모태자조합 제4호,,,12,,모태펀드,,,,14300000000
투자조합,에이티유파트너스,에이티유파트너스 모태자조합 제1호,,,12,,모태펀드,,,,5100000000
투자조합,대성창업투자,대성창업투자 모태자조합 제18호,,,12,,모태펀드,,,,19000000000
투자조합,이앤인베스트먼트,이앤인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,130000000000
투자조합,한화투자증권,한화투자증권 모태자조합 제9호,,,12,,모태펀드,,,,5600000000
투자조합,인피니툼파트너스,인피니툼파트너스 모태자조합 제1호,,,12,,모태펀드,,,,14300000000
투자조합,한국벤처투자,한국벤처투자 모태자조합 제23호,,,12,,모태펀드,,,,91001000000
투자조합,인터밸류파트너스,인터밸류파트너스 모태자조합 제4호,,,12,,모태펀드,,,,37000000000
투자조합,비엔에이치인베스트먼트,비엔에이치인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,61200000000
투자조합,유니온투자파트너스,유니온투자파트너스 모태자조합 제12호,,,12,,모태펀드,,,,50500000000
투자조합,어니스트벤처스,어니스트벤처스 모태자조합 제5호,,,12,,모태펀드,,,,18500000000
투자조합,비에스케이인베스트먼트,비에스케이인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,48500000000
투자조합,마그나인베스트먼트,마그나인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,25200000000
투자조합,현대기술투자,현대기술투자 모태자조합 제7호,,,12,,모태펀드,,,,23000000000
투자조합,케이넷투자파트너스,케이넷투자파트너스 모태자조합 제5호,,,12,,모태펀드,,,,59900000000
투자조합,신한벤처투자,신한벤처투자 모태자조합 제13호,,,12,,모태펀드,,,,19900000000
투자조합,소풍벤처스,소풍벤처스 모태자조합 제1호,,,12,,모태펀드,,,,3235000000
투자조합,경남벤처투자,경남벤처투자 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,블루포인트파트너스,블루포인트파트너스 모태자조합 제1호,,,12,,모태펀드,,,,12000000000
투자조합,어니스트벤처스,어니스트벤처스 모태자조합 제6호,,,12,,모태펀드,,,,12500000000
투자조합,이에스인베스터,이에스인베스터 모태자조합 제6호,,,12,,모태펀드,,,,12600000000
투자조합,인텔렉추얼디스커버리,인텔렉추얼디스커버리 모태자조합 제1호,,,12,,모태펀드,,,,20000000000
투자조합,클레어보이언트벤처스,클레어보이언트벤처스 모태자조합 제1호,,,12,,모태펀드,,,,57500000000
투자조합,메이플투자파트너스,메이플투자파트너스 모태자조합 제6호,,,12,,모태펀드,,,,20500000000
투자조합,킹고투자파트너스,킹고투자파트너스 모태자조합 제1호,,,12,,모태펀드,,,,27000000000
투자조합,에스비파트너스,에스비파트너스 모태자조합 제1호,,,12,,모태펀드,,,,15190000000
투자조합,대교인베스트먼트,대교인베스트먼트 모태자조합 제8호,,,12,,모태펀드,,,,20000000000
투자조합,무신사파트너스,무신사파트너스 모태자조합 제1호,,,12,,모태펀드,,,,20210000000
투자조합,본엔젤스벤처파트너스,본엔젤스벤처파트너스 모태자조합 제1호,,,12,,모태펀드,,,,22000000000
투자조합,스톤브릿지벤처스,스톤브릿지벤처스 모태자조합 제10호,,,12,,모태펀드,,,,26500000000
투자조합,스프링캠프,스프링캠프 모태자조합 제1호,,,12,,모태펀드,,,,28000000000
투자조합,시그나이트,시그나이트 모태자조합 제1호,,,12,,모태펀드,,,,50000000000
투자조합,위벤처스,위벤처스 모태자조합 제3호,,,12,,모태펀드,,,,27300000000
투자조합,토니인베스트먼트,토니인베스트먼트 모태자조합 제1호,,,12,,모태펀드,,,,12500000000
투자조합,코나벤처파트너스,코나벤처파트너스 모태자조합 제4호,,,12,,모태펀드,,,,34400000000
투자조합,크릿벤처스,크릿벤처스 모태자조합 제1호,,,12,,모태펀드,,,,12500000000
투자조합,인텔렉추얼디스커버리,인텔렉추얼디스커버리 모태자조합 제2호,,,12,,모태펀드,,,,20700000000
투자조합,엘앤에스벤처캐피탈,엘앤에스벤처캐피탈 모태자조합 제9호,,,12,,모태펀드,,,,20000000000
투자조합,스파크랩,스파크랩 모태자조합 제1호,,,12,,모태펀드,,,,10000000000
투자조합,스파크랩,스파크랩 모태자조합 제2호,,,12,,모태펀드,,,,12500000000
투자조합,씨제이인베스트먼트,씨제이인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,24000000000
투자조합,쿨리지코너인베스트먼트,쿨리지코너인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,25000000000
투자조합,케이앤투자파트너스,케이앤투자파트너스 모태자조합 제10호,,,12,,모태펀드,,,,26000000000
투자조합,비엔케이벤처투자,비엔케이벤처투자 모태자조합 제5호,,,12,,모태펀드,,,,20000000000
투자조합,수인베스트먼트캐피탈,수인베스트먼트캐피탈 모태자조합 제3호,,,12,,모태펀드,,,,40000000000
투자조합,컴퍼니케이파트너스,컴퍼니케이파트너스 모태자조합 제11호,,,12,,모태펀드,,,,100000000000
투자조합,디티앤인베스트먼트,디티앤인베스트먼트 모태자조합 제7호,,,12,,모태펀드,,,,40000000000
투자조합,하나벤처스,하나벤처스 모태자조합 제2호,,,12,,모태펀드,,,,54000000000
투자조합,스퀘어벤처스,스퀘어벤처스 모태자조합 제2호,,,12,,모태펀드,,,,10000000000
투자조합,라구나인베스트먼트,라구나인베스트먼트 모태자조합 제4호,,,12,,모태펀드,,,,50000000000
투자조합,에이벤처스,에이벤처스 모태자조합 제3호,,,12,,모태펀드,,,,73500000000
투자조합,인사이트에퀴티파트너스,인사이트에퀴티파트너스 모태자조합 제3호,,,12,,모태펀드,,,,31800000000
투자조합,유티씨인베스트먼트,유티씨인베스트먼트 모태자조합 제11호,,,12,,모태펀드,,,,135000000000
투자조합,비엔케이벤처투자,비엔케이벤처투자 모태자조합 제6호,,,12,,모태펀드,,,,35000000000
투자조합,삼호그린인베스트먼트,삼호그린인베스트먼트 모태자조합 제5호,,,12,,모태펀드,,,,30000000000
투자조합,어센도벤처스,어센도벤처스 모태자조합 제2호,,,12,,모태펀드,,,,38700000000
투자조합,라이트하우스컴바인인베스트,라이트하우스컴바인인베스트 모태자조합 제3호,,,12,,모태펀드,,,,23000000000
투자조합,제피러스랩,제피러스랩 모태자조합 제2호,,,12,,모태펀드,,,,10000000000
투자조합,서울투자파트너스,서울투자파트너스 모태자조합 제6호,,,12,,모태펀드,,,,12500000000
투자조합,위벤처스,위벤처스 모태자조합 제4호,,,12,,모태펀드,,,,53000000000
투자조합,씨제이인베스트먼트,씨제이인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,28000000000
투자조합,인피니툼파트너스,인피니툼파트너스 모태자조합 제2호,,,12,,모태펀드,,,,13650000000
투자조합,코오롱인베스트먼트,코오롱인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,195000000000
투자조합,에스브이인베스트먼트,에스브이인베스트먼트 모태자조합 제9호,,,12,,모태펀드,,,,200000000000
투자조합,키움인베스트먼트,키움인베스트먼트 모태자조합 제12호,,,12,,모태펀드,,,,140000000000
투자조합,에스비아이인베스트먼트,에스비아이인베스트먼트 모태자조합 제10호,,,12,,모태펀드,,,,50000000000
투자조합,엘앤에스벤처캐피탈,엘앤에스벤처캐피탈 모태자조합 제10호,,,12,,모태펀드,,,,30000000000
투자조합,케이런벤처스,케이런벤처스 모태자조합 제3호,,,12,,모태펀드,,,,33400000000
투자조합,토니인베스트먼트,토니인베스트먼트 모태자조합 제2호,,,12,,모태펀드,,,,20000000000
투자조합,티인베스트먼트,티인베스트먼트 모태자조합 제3호,,,12,,모태펀드,,,,37500000000
투자조합,코리아에셋투자증권,코리아에셋투자증권 모태자조합 제3호,,,12,,모태펀드,,,,40000000000
투자조합,나우아이비캐피탈,나우아이비캐피탈 모태자조합 제5호,,,12,,모태펀드,,,,30000000000
